Vg Vd w_enc_g w_enc_d time
5.9475 -5.79054545454546 134.190546190254 -155.786000955207 0.76
5.92125 -5.712 135.242862376853 -153.97910146667 0.77
5.895 -5.63345454545455 136.050662159455 -152.10352671317 0.78
5.86875 -5.55490909090909 136.650919160274 -150.176737469645 0.79
5.8425 -5.47636363636364 137.074807404178 -148.212549644286 0.8
5.81625 -5.39781818181818 137.348626456561 -146.221831746682 0.81
5.79 -5.31927272727273 137.494587937101 -144.213077774077 0.82
5.76375 -5.24072727272727 137.531472453282 -142.192873898105 0.83
5.7375 -5.16218181818182 137.475178302728 -140.166278034792 0.84
5.71125 -5.08363636363636 137.3391800857 -138.137128104641 0.85
5.685 -5.00509090909091 137.134912302337 -136.108291972075 0.86
5.65875 -4.92654545454546 136.872090447766 -134.081869725483 0.87
5.6325 -4.848 136.55898001909 -132.05935705924 0.88
5.60625 -4.76945454545455 136.202622060362 -130.041776924932 0.89
5.58 -4.69090909090909 135.809022444513 -128.029785344206 0.9
5.55375 -4.61236363636364 135.383310866686 -126.023756201436 0.91
5.5275 -4.53381818181818 134.929874524094 -124.023848962096 0.92
5.50125 -4.45527272727273 134.452470625012 -122.030062544542 0.93
5.475 -4.37672727272727 133.954321177811 -120.042277982841 0.94
5.44875 -4.29818181818182 133.438192936485 -118.060292034114 0.95
5.4225 -4.21963636363636 132.906464901696 -116.083843486731 0.96
5.39625 -4.14109090909091 132.361185379429 -114.112633600119 0.97
5.37 -4.06254545454546 131.804120269204 -112.146341840227 0.98
5.34375 -3.984 131.236793979017 -110.184637856346 0.99
5.3175 -3.90545454545455 130.660524135474 -108.227190466368 1
5.29125 -3.82690909090909 130.076451066996 -106.273674271567 1.01
5.265 -3.74836363636364 129.485562879176 -104.32377440282 1.02
5.23875 -3.66981818181818 128.888716808905 -102.377189802922 1.03
5.2125 -3.59127272727273 128.286657433386 -100.43363537044 1.04
5.18625 -3.51272727272727 127.680032217811 -98.4928432261087 1.05
5.16 -3.43418181818182 127.069404808418 -96.5545633103601 1.06
5.13375 -3.35563636363636 126.455266413101 -94.6185634781168 1.07
5.1075 -3.27709090909091 125.838045557819 -92.6846292225377 1.08
5.08125 -3.19854545454545 125.218116461835 -90.752563131608 1.09
5.055 -3.12 124.595806236925 -88.8221841590189 1.1
5.02875 -3.10363636363636 123.986794690455 -86.9620478434994 1.11
5.0025 -3.08727272727273 123.416280626526 -85.2961102492474 1.12
4.97625 -3.07090909090909 122.875550296298 -83.8081147037505 1.13
4.95 -3.05454545454545 122.354850046669 -82.4720995890285 1.14
4.92375 -3.03818181818182 121.846554293219 -81.2657950923905 1.15
4.8975 -3.02181818181818 121.344820974315 -80.1703338563414 1.16
4.87125 -3.00545454545455 120.845232930918 -79.1697195215942 1.17
4.845 -2.98909090909091 120.344504798706 -78.2503732563383 1.18
4.81875 -2.97272727272727 119.840245830062 -77.40075381848 1.19
4.7925 -2.95636363636364 119.330768437375 -76.6110391849054 1.2
4.76625 -2.94 118.814934012375 -75.8728595489576 1.21
4.74 -2.92363636363636 118.292029097594 -75.1790731976244 1.22
4.71375 -2.90727272727273 117.761666239003 -74.5235782064485 1.23
4.6875 -2.89090909090909 117.223704878592 -73.9011540743417 1.24
4.66125 -2.87454545454545 116.678188491506 -73.3073284036249 1.25
4.635 -2.85818181818182 116.125294866757 -72.7382645471218 1.26
4.60875 -2.84181818181818 115.565297000458 -72.1906668225156 1.27
4.5825 -2.82545454545455 114.998532537841 -71.6617004580131 1.28
4.55625 -2.80909090909091 114.425380083459 -71.1489239021902 1.29
4.53 -2.79272727272727 113.8462410127 -70.650231520904 1.3
4.50375 -2.77636363636364 113.261525674618 -70.163805028746 1.31
4.4775 -2.76 112.671643086089 -69.6880722727979 1.32
4.45125 -2.74363636363636 112.076993388967 -69.2216722116284 1.33
4.425 -2.72727272727273 111.477962481987 -68.7634251201848 1.34
4.39875 -2.71090909090909 110.874918353445 -68.3123072078002 1.35
4.3725 -2.69454545454545 110.268208733719 -67.8674289672111 1.36
4.34625 -2.67818181818182 109.658159762398 -67.4280166816207 1.37
4.32 -2.66181818181818 109.045075426271 -66.9933966080512 1.38
4.29375 -2.64545454545455 108.429237574279 -66.5629814315161 1.39
4.2675 -2.62909090909091 107.810906355902 -66.1362586483972 1.4
4.24125 -2.61272727272727 107.190320962049 -65.7127805908962 1.41
4.215 -2.59636363636364 106.567700573795 -65.2921558492804 1.42
4.18875 -2.58 105.94324544546 -64.8740418862671 1.43
4.1625 -2.56363636363636 105.317138065421 -64.4581386695013 1.44
4.13625 -2.54727272727273 104.689544351601 -64.0441831746512 1.45
4.11 -2.53090909090909 104.060614849362 -63.6319446340087 1.46
4.08375 -2.51454545454545 103.43048590801 -63.2212204243172 1.47
4.0575 -2.49818181818182 102.799280818896 -62.811832503439 1.48
4.03125 -2.48181818181818 102.167110903342 -62.4036243188818 1.49
4.005 -2.46545454545455 101.534076542699 -61.9964581225436 1.5
3.97875 -2.44909090909091 100.900268146037 -61.590212635625 1.51
3.9525 -2.43272727272727 100.26576705334 -61.1847810157856 1.52
3.92625 -2.41636363636364 99.6306463739024 -60.7800690855144 1.53
3.9 -2.4 98.9949717609457 -60.3759937865383 1.54
3.87375 -2.38363636363636 98.3588021244506 -59.9724818300723 1.55
3.8475 -2.36727272727273 97.7221902848417 -59.5694685169549 1.56
3.82125 -2.35090909090909 97.0851835706212 -59.1668967053232 1.57
3.795 -2.33454545454545 96.4478243632975 -58.764715906574 1.58
3.76875 -2.31818181818182 95.8101505930882 -58.3628814929896 1.59
3.7425 -2.30181818181818 95.1721961889012 -57.9613540026676 1.6
3.71625 -2.28545454545455 94.5339914860498 -57.5600985293315 1.61
3.69 -2.26909090909091 93.8955635950578 -57.1590841862559 1.62
3.66375 -2.25272727272727 93.2569367347664 -56.7582836349721 1.63
3.6375 -2.23636363636364 92.6181325327964 -56.3576726706472 1.64
3.61125 -2.22 91.9791702962326 -55.9572298570885 1.65
3.585 -2.20363636363636 91.3400672552154 -55.5569362052392 1.66
3.55875 -2.18727272727273 90.700838781932 -55.1567748898217 1.67
3.5325 -2.17090909090909 90.061498587313 -54.7567309994663 1.68
3.50625 -2.15454545454545 89.4220588975586 -54.356791316256 1.69
3.48 -2.13818181818182 88.782530612444 -53.9569441211303 1.7
3.37071428571429 -2.12181818181818 88.0511424455833 -53.536620096698 1.71
3.26142857142857 -2.10545454545455 87.0622128286579 -53.0625032142882 1.72
3.15214285714286 -2.08909090909091 85.8372370511871 -52.5465066626288 1.73
3.04285714285714 -2.07272727272727 84.410735698386 -52.0019077488945 1.74
2.93357142857143 -2.05636363636364 82.8123028544508 -51.4391089769622 1.75
2.82428571428571 -2.04 81.0670024383729 -50.8661043959381 1.76
2.715 -2.02363636363636 79.1960771195332 -50.2889619399547 1.77
2.60571428571429 -2.00727272727273 77.2175528167688 -49.7122177669022 1.78
2.49642857142857 -1.99090909090909 75.146745053007 -49.139195523975 1.79
2.38714285714286 -1.97454545454545 72.996683157788 -48.5722642272231 1.8
2.27785714285714 -1.95818181818182 70.778465938588 -48.0130460779466 1.81
2.16857142857143 -1.94181818181818 68.5015601560539 -47.4625835006143 1.82
2.05928571428571 -1.92545454545455 66.1740512321394 -46.9214730083095 1.83
1.95 -1.90909090909091 63.8028540379747 -46.3899721219715 1.84
1.84071428571428 -1.89272727272727 61.3938902948775 -45.8680844362152 1.85
1.73142857142857 -1.87636363636364 58.9522380311956 -45.3556269937601 1.86
1.62214285714286 -1.86 56.4822576315733 -44.8522833666089 1.87
1.51285714285714 -1.84363636363636 53.9876982622186 -44.3576452155079 1.88
1.40357142857143 -1.82727272727273 51.4717878296836 -43.8712445855345 1.89
1.29428571428571 -1.81090909090909 48.9373091099333 -43.39257877482 1.9
1.185 -1.79454545454545 46.3866642511434 -42.9211292688823 1.91
1.07571428571429 -1.77818181818182 43.8219294928885 -42.456375951213 1.92
0.966428571428573 -1.76181818181818 41.2449016443223 -41.9978075704826 1.93
0.857142857142859 -1.74545454545455 38.6571376101105 -41.544929256075 1.94
0.747857142857145 -1.72909090909091 36.059988054213 -41.0972677219709 1.95
0.63857142857143 -1.71272727272727 33.4546261000523 -40.6543746710018 1.96
0.529285714285716 -1.69636363636364 30.8420718374249 -40.2158288128139 1.97
0.420000000000002 -1.68 28.2232132744966 -39.7812368243958 1.98
0.310714285714287 -1.66363636363636 25.5988242748823 -39.3502335155289 1.99
0.201428571428573 -1.64727272727273 22.9695799342975 -38.9224814071481 2
0.0921428571428561 -1.63090909090909 20.336069779972 -38.4976698866868 2.01
-0.0171428571428558 -1.61454545454545 17.6988091162753 -38.0755140690669 2.02
-0.126428571428572 -1.59818181818182 15.0582487898806 -37.6557534635082 2.03
-0.235714285714285 -1.58181818181818 12.4147836057165 -37.238150523469 2.04
-0.344999999999996 -1.56545454545455 9.76875958957687 -36.822489138756 2.05
-0.454285714285713 -1.54909090909091 7.12048026350761 -36.4085731142753 2.06
-0.563571428571425 -1.53272727272727 4.47021207502409 -35.9962246683421 2.07
-0.672857142857142 -1.51636363636364 1.81818910008545 -35.5852829743469 2.08
-0.782142857142853 -1.5 -0.835382878077149 -35.1756027624186 2.09
-0.89142857142857 -1.48363636363636 -3.49032282725337 -34.7670529921444 2.1
-1.00071428571428 -1.46727272727273 -6.14647138738099 -34.3595156031002 2.11
-1.11 -1.45090909090909 -8.80368819102233 -33.9528843466471 2.12
-1.21928571428571 -1.43454545454545 -11.4618495288502 -33.5470636999629 2.13
-1.32857142857143 -1.41818181818182 -14.1208463135821 -33.1419678614334 2.14
-1.43785714285714 -1.40181818181818 -16.7805823023989 -32.7375198251895 2.15
-1.54714285714286 -1.38545454545455 -19.4409725435171 -32.3336505316352 2.16
-1.65642857142857 -1.36909090909091 -22.1019420173653 -31.9302980901854 2.17
-1.76571428571428 -1.35272727272727 -24.7634244469147 -31.5274070700375 2.18
-1.875 -1.33636363636364 -27.4253612552017 -31.1249278546029 2.19
-1.98428571428571 -1.32 -30.0877006510763 -30.72281605515 2.2
-2.09357142857143 -1.43866666666666 -32.716924459776 -30.4704615369898 2.21
-2.20285714285714 -1.55733333333333 -35.2589484023881 -30.6367412027103 2.22
-2.31214285714285 -1.676 -37.7330064351202 -31.1871985010876 2.23
-2.42142857142857 -1.79466666666667 -40.1607061422825 -32.0655178010248 2.24
-2.53071428571428 -1.91333333333333 -42.5589472693367 -33.2235537766563 2.25
-2.64 -2.032 -44.9407139247634 -34.6205343567301 2.26
-2.61567567567568 -2.15066666666666 -47.1681739297481 -36.2549846466528 2.27
-2.59135135135135 -2.26933333333333 -48.982096977516 -38.1511707946846 2.28
-2.56702702702703 -2.388 -50.422440182375 -40.2649976438179 2.29
-2.5427027027027 -2.50666666666667 -51.5485849505401 -42.5538920245002 2.3
-2.51837837837838 -2.62533333333333 -52.4107698837012 -44.9830488998053 2.31
-2.49405405405405 -2.744 -53.051003363219 -47.524194615138 2.32
-2.46972972972973 -2.86266666666666 -53.5044218088964 -50.154402841912 2.33
-2.44540540540541 -2.98133333333333 -53.8004360279653 -52.8551170851394 2.34
-2.42108108108108 -3.1 -53.9636841311886 -55.611348299023 2.35
-2.39675675675676 -3.21866666666666 -54.0148234808083 -58.4110167637271 2.36
-2.37243243243243 -3.33733333333333 -53.9711892054157 -61.2444125458102 2.37
-2.34810810810811 -3.456 -53.8473418960839 -64.1037535566269 2.38
-2.32378378378378 -3.57466666666667 -53.6555234257867 -66.9828237495573 2.39
-2.29945945945946 -3.69333333333333 -53.4060364624434 -69.8766771831318 2.4
-2.27513513513514 -3.812 -53.1075606210503 -72.7813961648818 2.41
-2.25081081081081 -3.93066666666666 -52.7674159800179 -75.693893781253 2.42
-2.22648648648649 -4.04933333333333 -52.3917828544127 -78.6117528369281 2.43
-2.20216216216216 -4.168 -51.9858852013916 -81.5330946425873 2.44
-2.17783783783784 -4.28666666666667 -51.5541437763458 -84.4564722564963 2.45
-2.15351351351351 -4.40533333333333 -51.1003041171783 -87.3807837460166 2.46
-2.12918918918919 -4.524 -50.6275435715332 -90.3052018262863 2.47
-2.10486486486487 -4.64266666666667 -50.1385608669322 -93.2291168846573 2.48
-2.08054054054054 -4.76133333333333 -49.635651131205 -96.1520909355816 2.49
-2.05621621621622 -4.88 -49.1207687792918 -99.0738204917419 2.5
-2.03189189189189 -4.99866666666667 -48.5955802750339 -101.994106700069 2.51
-2.00756756756757 -5.11733333333333 -48.0615084385505 -104.912831389628 2.52
-1.98324324324324 -5.236 -47.5197696893068 -107.829937923594 2.53
-1.95891891891892 -5.35466666666666 -46.9714053821488 -110.745415949007 2.54
-1.93459459459459 -5.47333333333334 -46.4173082002481 -113.659289303479 2.55
-1.91027027027027 -5.592 -45.8582444083041 -116.571606473818 2.56
-1.88594594594595 -5.71066666666666 -45.2948726359058 -119.482433112997 2.57
-1.86162162162162 -5.82933333333333 -44.7277597500146 -122.391846213228 2.58
-1.8372972972973 -5.948 -44.1573942832679 -125.299929607761 2.59
-1.81297297297297 -6.06666666666667 -43.584197808033 -128.206770535355 2.6
-1.78864864864865 -6.18533333333333 -43.0085345822357 -131.112457051485 2.61
-1.76432432432432 -6.304 -42.4307197397588 -134.01707611138 2.62
-1.74 -6.42266666666666 -41.8510262538527 -136.920712183451 2.63
-1.71567567567568 -6.54133333333333 -41.2696908650092 -139.823446279009 2.64
-1.69135135135135 -6.66 -40.6869191338972 -142.725355306445 2.65
-1.66702702702703 -6.77866666666667 -40.1028897541907 -145.626511676146 2.66
-1.6427027027027 -6.89733333333333 -39.5177582386016 -148.526983097195 2.67
-1.61837837837838 -7.016 -38.9316600734288 -151.42683251883 2.68
-1.59405405405405 -7.13466666666667 -38.344713421888 -154.326118179349 2.69
-1.56972972972973 -7.25333333333333 -37.7570214438736 -157.224893732979 2.7
-1.54540540540541 -7.372 -37.1686742892444 -160.123208431544 2.71
-1.52108108108108 -7.49066666666667 -36.5797508128628 -163.021107342885 2.72
-1.49675675675676 -7.60933333333333 -35.9903200521799 -165.918631592038 2.73
-1.47243243243243 -7.728 -35.4004425019072 -168.815818614481 2.74
-1.44810810810811 -7.84666666666667 -34.8101712150619 -171.712702413344 2.75
-1.42378378378378 -7.96533333333334 -34.2195527552423 -174.609313814576 2.76
-1.39945945945946 -8.084 -33.6286280212632 -177.505680715674 2.77
-1.37513513513513 -8.20266666666667 -33.0374329621326 -180.40182832489 2.78
-1.35081081081081 -8.32133333333334 -32.4459991976901 -183.297779388822 2.79
-1.32648648648649 -8.44 -31.8543545579834 -186.193554407081 2.8
-1.30216216216216 -8.55866666666667 -31.2625235525512 -189.089171833325 2.81
-1.27783783783784 -8.67733333333333 -30.6705277791704 -191.984648262395 2.82
-1.25351351351351 -8.796 -30.0783862802539 -194.87999860364 2.83
-1.22918918918919 -8.91466666666667 -29.4861158539238 -197.775236240739 2.84
-1.20486486486486 -9.03333333333333 -28.8937313257904 -200.670373178535 2.85
-1.18054054054054 -9.152 -28.301245786629 -203.565420177488 2.86
-1.15621621621622 -9.27066666666667 -27.7086708004219 -206.460386876439 2.87
-1.13189189189189 -9.38933333333333 -27.1160165866208 -209.355281904429 2.88
-1.10756756756757 -9.508 -26.5232921799573 -212.250112982304 2.89
-1.08324324324324 -9.62666666666667 -25.9305055706809 -215.144887014877 2.9
-1.05891891891892 -9.74533333333333 -25.3376638277132 -218.039610174359 2.91
-1.0345945945946 -9.864 -24.7447732068807 -220.934287975777 2.92
-1.01027027027027 -9.98266666666667 -24.1518392460976 -223.828925345054 2.93
-0.985945945945946 -10.1013333333333 -23.5588668491288 -226.723526680367 2.94
-0.961621621621621 -10.22 -22.9658603593477 -229.618095907411 2.95
-0.937297297297297 -10.3386666666667 -22.3728236247232 -232.512636529101 2.96
-0.912972972972973 -10.4573333333333 -21.7797600551102 -235.407151670229 2.97
-0.888648648648649 -10.576 -21.1866726727823 -238.301644117572 2.98
-0.864324324324324 -10.6946666666667 -20.5935641570251 -241.196116355867 2.99
-0.84 -10.8133333333333 -20.0004368835081 -244.090570600059 3
-1.11900000000001 -10.932 -19.7428933524758 -246.909834549829 3.01
-1.398 -11.0506666666667 -20.4252114266918 -249.532461296175 3.02
-1.67700000000001 -11.1693333333333 -21.9698602667822 -252.00178593704 3.03
-1.956 -11.288 -24.2504641468661 -254.366404578765 3.04
-2.23500000000001 -11.4066666666667 -27.1589321846386 -256.664343792087 3.05
-2.514 -11.5253333333333 -30.6037282255781 -258.924827381292 3.06
-2.79300000000001 -11.644 -34.5072728642524 -261.170040639462 3.07
-3.072 -11.7626666666667 -38.8037352345046 -263.416571184877 3.08
-3.351 -11.8813333333333 -43.4371835438943 -265.676575467382 3.09
-3.63 -12 -48.3600356882968 -267.958721005469 3.1
-3.909 -11.8028571428571 -53.6100218477725 -269.919561973228 3.11
-4.188 -11.6057142857143 -59.2790424855689 -270.933664221117 3.12
-4.467 -11.4085714285714 -65.292424097074 -271.084069650507 3.13
-4.746 -11.2114285714286 -71.5743364950587 -270.503238910175 3.14
-5.025 -11.0142857142857 -78.0635621197571 -269.303745332524 3.15
-5.304 -10.8171428571429 -84.7111321348558 -267.58023292877 3.16
-5.583 -10.62 -91.4780267215729 -265.412325513751 3.17
-5.86200000000001 -10.4228571428571 -98.3332861327009 -262.867078232071 3.18
-6.141 -10.2257142857143 -105.252467636717 -260.001021227258 3.19
-6.42000000000001 -10.0285714285714 -112.216386476372 -256.861863724181 3.2
-6.699 -9.83142857142857 -119.210089720383 -253.489915802035 3.21
-6.97800000000001 -9.63428571428571 -126.222020962455 -249.919275390379 3.22
-7.257 -9.43714285714286 -133.243341304532 -246.17881992917 3.23
-7.53600000000001 -9.24 -140.267378224029 -242.29303542932 3.24
-7.815 -9.04285714285714 -147.289178998986 -238.282710114593 3.25
-8.09400000000001 -8.84571428571428 -154.305149541944 -234.165515220772 3.26
-8.373 -8.64857142857143 -161.312762930491 -229.956491710393 3.27
-8.65200000000001 -8.45142857142857 -168.310324750041 -225.66845849546 3.28
-8.931 -8.25428571428571 -175.296784689681 -221.312355134614 3.29
-9.21000000000001 -8.05714285714285 -182.271585743524 -216.897529792293 3.3
-9.489 -7.86 -189.23454394078 -212.431981439046 3.31
-9.76800000000001 -7.66285714285714 -196.185752818009 -207.922563770692 3.32
-10.047 -7.46571428571428 -203.125507906208 -203.375157076981 3.33
-10.326 -7.26857142857143 -210.054247374602 -198.794813254403 3.34
-10.605 -7.07142857142857 -216.972505685988 -194.18587829598 3.35
-10.884 -6.87428571428572 -223.880877701993 -189.552095876603 3.36
-11.163 -6.67714285714285 -230.779991156346 -184.896695053574 3.37
-11.442 -6.48 -237.67048580455 -180.22246460937 3.38
-11.721 -6.28285714285714 -244.552997879423 -175.531816148765 3.39
-12 -6.08571428571429 -251.42814874331 -170.826837719092 3.4
-12.0471428571429 -5.88857142857142 -258.040262895495 -166.16674476802 3.41
-12.0942857142857 -5.69142857142857 -263.927253709391 -161.646111027453 3.42
-12.1414285714286 -5.49428571428571 -269.149664930881 -157.233012699476 3.43
-12.1885714285714 -5.29714285714286 -273.804370090103 -152.89154390438 3.44
-12.2357142857143 -5.09999999999999 -277.974456231883 -148.593674472621 3.45
-12.2828571428571 -4.90285714285714 -281.730328498943 -144.317968697223 3.46
-12.33 -4.70571428571428 -285.131690085959 -140.048256104156 3.47
-12.3771428571429 -4.50857142857143 -288.229231169326 -135.772545444947 3.48
-12.4242857142857 -4.31142857142856 -291.066044123638 -131.482146195131 3.49
-12.4714285714286 -4.11428571428571 -293.678809564391 -127.170959652766 3.5
-12.5185714285714 -3.91714285714285 -296.098791162446 -122.834908284727 3.51
